text,label,cleaned,vader_label,vader_score,finbert_label,finbert_confidence,finbert_score
The number of customers is one of the most important parameters in determining the price of electricity networks .,neutral,number customer one important parameter determining price electricity network,positive,0.3384,neutral,0.9382357001304626,0.0
The order was valued at over EUR15m .,neutral,order valued eurm,positive,0.4404,neutral,0.8901768922805786,0.0
The order was valued at USD12 .2 m.,neutral,order valued usd,positive,0.4404,neutral,0.9239164590835571,0.0
The order was worth EUR 8mn .,neutral,order worth eur mn,positive,0.2263,neutral,0.9063188433647156,0.0
"The prerequisite for inclusion in the program and for receipt of any gains is that key employees acquire Aspo shares to the amount determined by the Board in advance , in the maximum .",neutral,prerequisite inclusion program receipt gain key employee acquire aspo share amount determined board advance maximum,positive,0.7184,neutral,0.9356362819671631,0.0
"The record date for dividend distribution is March 14 , 2008 .",neutral,record date dividend distribution march,neutral,0.0,neutral,0.9447107315063477,0.0
"The Samsung Mobile Applications Store was launched in January 2009 by Samsung Mobile Innovator , a program which enables mobile software developers to create applications for use across Samsung mobile devices .",neutral,samsung mobile application store launched january samsung mobile innovator program enables mobile software developer create application use across samsung mobile device,positive,0.3818,neutral,0.822813868522644,0.0
The solid fuel is heated before sludge is mixed therein . '',neutral,solid fuel heated sludge mixed therein,neutral,0.1531,neutral,0.9454631805419922,0.0
"The study evaluated the safety , tolerability and pharmacokinetics of repeated doses of intravenously administered antibody in 26 patients with active plaque psoriasis .",neutral,study evaluated safety tolerability pharmacokinetics repeated dos intravenously administered antibody patient active plaque psoriasis,positive,0.6705,neutral,0.7034022212028503,0.0
"The total donation amount is EUR 1,115,000 .",neutral,total donation amount eur,neutral,0.0,neutral,0.9280292987823486,0.0
"The total investment necessary will be EUR40m , the company estimated .",neutral,total investment necessary eurm company estimated,neutral,0.0,neutral,0.8816400170326233,0.0
The total project duration is three years and it is valued at some EUR11 .5 m.,neutral,total project duration three year valued eur,positive,0.4404,neutral,0.9367528557777405,0.0
"The total scope of the project is about 38,000 square metres and it is valued at a total of around EUR75m .",neutral,total scope project square metre valued total around eurm,positive,0.4404,neutral,0.9441259503364563,0.0
"They are responsible for their own operations , customer relationships , and the development of these .",neutral,responsible operation customer relationship development,positive,0.3182,neutral,0.9482066631317139,0.0
"This implementation is very important to the operator , since it is about to launch its Fixed-to-Mobile convergence service in Brazil see Brazil : 8 May 2006 : .",neutral,implementation important operator since launch fixedtomobile convergence service brazil see brazil may,positive,0.2716,neutral,0.5109173655509949,0.0
This organization will assume the responsibility for operations in Russia .,neutral,organization assume responsibility operation russia,neutral,0.0,neutral,0.9446166753768921,0.0
"Thus the group 's balance sheet will have about EUR 25.8 million of goodwill , the company added .",neutral,thus group balance sheet eur million goodwill company added,neutral,0.0,neutral,0.8873584866523743,0.0
"Thus the group 's balance sheet will have about EUR25 .8 m in goodwill for 2010 , the company added .",neutral,thus group balance sheet eur goodwill company added,neutral,0.0,neutral,0.8078251481056213,0.0
Timo Penttila has been appointed new manager responsible for the asset management of Nordea 's institutional customers in Finland .,neutral,timo penttila appointed new manager responsible asset management nordea institutional customer finland,positive,0.5859,neutral,0.9073020219802856,0.0
"To see more of New Haven Register , or to subscribe to the newspaper .",neutral,see new register subscribe newspaper,neutral,0.0,neutral,0.9397648572921753,0.0
"Trading in the new shares , which have right to dividends and other distributions of funds , will start on the exchange in Helsinki tomorrow .",neutral,trading new share right dividend distribution fund start exchange helsinki tomorrow,positive,0.296,neutral,0.9549026489257812,0.0
"UPM-Kymmene www.upm-kymmene.com produces magazine papers and newsprint , as well as fine and specialty papers , converting materials and wood products .",neutral,upmkymmene wwwupmkymmenecom produce magazine paper newsprint well fine specialty paper converting material wood product,positive,0.4404,neutral,0.9519258737564087,0.0
"Vehvilainen , who is currently the chief operating officer at Nokia Siemens Networks , will join Finnair on 5 January 2010 and take over as CEO effective 1 February 2010 .",neutral,vehvilainen currently chief operating officer nokia siemens network join finnair january take ceo effective february,positive,0.6486,neutral,0.9407668113708496,0.0
"Yara Suomi Ltd also provides nitrogen chemicals and technical nitrates to various sectors of industry , as well as products used in environmental protection .",neutral,yara suomi ltd also provides nitrogen chemical technical nitrate various sector industry well product used environmental protection,positive,0.2732,neutral,0.9292078614234924,0.0
"Net sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .",negative,net sale finnish sanoma learning literature finnish medium group sanoma decreased januaryjune totalling eur mn eur mn corresponding period,neutral,0.0,negative,0.9763308167457581,-0.9763308167457581
"JP Morgan expects that Scala will lower Nobel Biocare 's growth forecast for 2007 from the current guidance of 23-25 pct , as well as the operating margin target from the current 34-35 pct .",negative,jp morgan expects scala lower nobel biocare growth forecast current guidance pct well operating margin target current pct,positive,0.6166,negative,0.964765727519989,-0.964765727519989
"Furthermore , sales of new passenger cars and light commercial vehicles in the country declined by 5.4 % year-on-year last month .",negative,furthermore sale new passenger car light commercial vehicle country declined yearonyear last month,neutral,0.0,negative,0.9747927188873291,-0.9747927188873291
"Profitability ( EBIT % ) was 13.6 % , compared to 14.3 % in Q2 2009 .",negative,profitability ebit compared q,positive,0.2732,negative,0.7893968224525452,-0.7893968224525452
